word vector file:		GiTuCo.filt.uniq.stemB.format_S_Rcuspod.samp44p_w5_v200_mc10_i5_cbow.w2v.vec
corpus file:			GiTuCo.filt.uniq.stemB.sample
input file:				_arg_verb_list_50x100
minimum sample size:	30
minimum context size:	15
window size:			20
filters:				cuspod
is keyword included?	true
PCA variance threshold:	0.45
number of threads:		8

arg	verb	sample size	argComp	verbComp	phraseAvgComp	phrasePCAcomp
şeh$ir:3	kaç:v	null	null	null	null	null
kolaylıK:2	kaç:v	null	null	null	null	null
adalet:3	kaç:v	null	null	null	null	null
inşaat:2	kaç:v	null	null	null	null	null
örgüt:3	kaç:v	null	null	null	null	null
feri:0	kaç:v	null	null	null	null	null
dağ:2	kaç:v	null	null	null	null	null
heves:6	kaç:v	null	null	null	null	null
kıç:2	kaç:v	null	null	null	null	null
topuz:6	kaç:v	null	null	null	null	null
kalabalıK:3	kaç:v	null	null	null	null	null
yurT:3	kaç:v	null	null	null	null	null
uÇ:0	kaç:v	null	null	null	null	null
vur:v	kaç:v	null	null	null	null	null
zabıta:3	kaç:v	null	null	null	null	null
rejim:3	kaç:v	null	null	null	null	null
vergi:3	kaç:v	null	null	null	null	null
kavga:3	kaç:v	null	null	null	null	null
uzaK:2	kaç:v	null	null	null	null	null
keyfi:6	kaç:v	null	null	null	null	null
katliam:3	kaç:v	null	null	null	null	null
felliK:0	kaç:v	null	null	null	null	null
topuklE:v	kaç:v	null	null	null	null	null
acaba:0	kaç:v	1	null	null	null	null
fırsat:0	kaç:v	null	null	null	null	null
hastane:3	kaç:v	null	null	null	null	null
kork:v	kaç:v	null	null	null	null	null
sorumluK:3	kaç:v	null	null	null	null	null
amerika:2	kaç:v	null	null	null	null	null
evin:3	kaç:v	null	null	null	null	null
bombardıman:3	kaç:v	null	null	null	null	null
minder:3	kaç:v	null	null	null	null	null
el:3	kaç:v	null	null	null	null	null
bırak:v	kaç:v	1	null	null	null	null
insan:3	kaç:v	null	null	null	null	null
istanbul:3	kaç:v	null	null	null	null	null
kıstır:v	kaç:v	null	null	null	null	null
ders:3	kaç:v	null	null	null	null	null
fantezi:2	kaç:v	null	null	null	null	null
zorun:5	kal:v	11	null	null	null	null
maruz:0	kal:v	3	null	null	null	null
beraber:2	kal:v	null	null	null	null	null
geri:5	kal:v	1	null	null	null	null
ramak:0	kal:v	1	null	null	null	null
hamilE:v	kal:v	null	null	null	null	null
cezasız:0	kal:v	null	null	null	null	null
sessiz:0	kal:v	null	null	null	null	null
kayıtsız:0	kal:v	null	null	null	null	null
işsiz:0	kal:v	null	null	null	null	null
mahrum:0	kal:v	1	null	null	null	null
hayran:0	kal:v	null	null	null	null	null
hayat:5	kal:v	1	null	null	null	null
mahsur:0	kal:v	null	null	null	null	null
sonuçsuz:0	kal:v	null	null	null	null	null
altın:5	kal:v	4	null	null	null	null
mecbur:0	kal:v	null	null	null	null	null
yalnız:0	kal:v	null	null	null	null	null
sınırlı:0	kal:v	1	null	null	null	null
sadıK:0	kal:v	null	null	null	null	null
kursaK:5	kal:v	null	null	null	null	null
memnun:0	kal:v	null	null	null	null	null
karşı:2	kal:v	1	null	null	null	null
küme:5	kal:v	null	null	null	null	null
gölge:5	kal:v	null	null	null	null	null
eksiK:0	kal:v	null	null	null	null	null
tepkisiz:0	kal:v	null	null	null	null	null
etki:5	kal:v	null	null	null	null	null
mutabıK:0	kal:v	null	null	null	null	null
tura:0	kal:v	2	null	null	null	null
hoş:7	kal:v	null	null	null	null	null
takılı:0	kal:v	null	null	null	null	null
hasreT:v	kal:v	1	null	null	null	null
sönüK:0	kal:v	null	null	null	null	null
uzaK:0	kal:v	null	null	null	null	null
kararsız:0	kal:v	null	null	null	null	null
eski:5	kal:v	null	null	null	null	null
sınıf:5	kal:v	null	null	null	null	null
durum:5	kal:v	3	null	null	null	null
kifayetsiz:0	kal:v	null	null	null	null	null
ben:2	kal:v	null	null	null	null	null
apış:v	kal:v	null	null	null	null	null
damaK:5	kal:v	null	null	null	null	null
zor:5	kal:v	null	null	null	null	null
açıK:5	kal:v	null	null	null	null	null
nefessiz:0	kal:v	null	null	null	null	null
çaresiz:0	kal:v	null	null	null	null	null
ak$ıl:5	kal:v	null	null	null	null	null
geri:0	kal:v	null	null	null	null	null
uykusuz:0	kal:v	null	null	null	null	null
finâl:2	kal:v	1	null	null	null	null
susuz:0	kal:v	null	null	null	null	null
sıkış:v	kal:v	null	null	null	null	null
ikilem:5	kal:v	null	null	null	null	null
geç:v	kal:v	null	null	null	null	null
az:v	kal:v	1	null	null	null	null
yarım:0	kal:v	1	null	null	null	null
asılı:0	kal:v	null	null	null	null	null
hava:5	kal:v	1	null	null	null	null
gebe:0	kal:v	null	null	null	null	null
mesai:2	kal:v	null	null	null	null	null
yurT:5	kal:v	null	null	null	null	null
iktidar:5	kal:v	null	null	null	null	null
çekimser:0	kal:v	null	null	null	null	null
laf:5	kal:v	null	null	null	null	null
ev:5	kal:v	null	null	null	null	null
mazi:5	kal:v	null	null	null	null	null
seyirci:0	kal:v	null	null	null	null	null
otel:5	kal:v	null	null	null	null	null
bağlı:0	kal:v	1	null	null	null	null
takât:0	kal:v	null	null	null	null	null
plan:5	kal:v	null	null	null	null	null
insaf:2	kal:v	null	null	null	null	null
saklı:0	kal:v	null	null	null	null	null
hareketsiz:0	kal:v	null	null	null	null	null
mecburiyet:5	kal:v	null	null	null	null	null
mecâl:0	kal:v	null	null	null	null	null
dönem:3	kal:v	null	null	null	null	null
nebi:3	kal:v	null	null	null	null	null
payidar:0	kal:v	null	null	null	null	null
sakat:0	kal:v	null	null	null	null	null
aç:v	kal:v	null	null	null	null	null
görev:5	kal:v	null	null	null	null	null
cevapsız:0	kal:v	null	null	null	null	null
araf:5	kal:v	null	null	null	null	null
baş:2	kal:v	1	null	null	null	null
parasız:0	kal:v	null	null	null	null	null
boş:5	kal:v	null	null	null	null	null
çakılı:0	kal:v	null	null	null	null	null
etkisiz:0	kal:v	null	null	null	null	null
gündem:5	kal:v	null	null	null	null	null
baki:0	kal:v	null	null	null	null	null
dış:0	kal:v	1	null	null	null	null
saplan:v	kal:v	null	null	null	null	null
sabit:0	kal:v	null	null	null	null	null
gerek:v	kal:v	1	null	null	null	null
dış:5	kal:v	null	null	null	null	null
tereddüT:5	kal:v	null	null	null	null	null
yüzyıl:3	kal:v	null	null	null	null	null
bahar:2	kal:v	null	null	null	null	null
ortay:2	koy:v	6	null	null	null	null
am:2	koy:v	null	null	null	null	null
kefe:2	koy:v	null	null	null	null	null
yerine:0	koy:v	null	null	null	null	null
nokta:1	koy:v	null	null	null	null	null
ağırlıK:1	koy:v	1	null	null	null	null
adaylıK:1	koy:v	null	null	null	null	null
el:0	koy:v	3	null	null	null	null
teşhis:0	koy:v	1	null	null	null	null
kenar:2	koy:v	null	null	null	null	null
yastıK:2	koy:v	null	null	null	null	null
cebin:2	koy:v	null	null	null	null	null
ceP:2	koy:v	null	null	null	null	null
gediK:2	koy:v	null	null	null	null	null
ön:2	koy:v	2	null	null	null	null
mesafe:0	koy:v	null	null	null	null	null
arT:2	koy:v	null	null	null	null	null
poşet:2	koy:v	null	null	null	null	null
ambargo:0	koy:v	null	null	null	null	null
posta:0	koy:v	null	null	null	null	null
şerh:0	koy:v	null	null	null	null	null
kafa:2	koy:v	null	null	null	null	null
vicdan:2	koy:v	null	null	null	null	null
tanı:1	koy:v	null	null	null	null	null
çanta:2	koy:v	null	null	null	null	null
çelenG:0	koy:v	1	null	null	null	null
ad:1	koy:v	null	null	null	null	null
karşı:0	koy:v	1	null	null	null	null
dinamit:0	koy:v	null	null	null	null	null
teşhis:1	koy:v	null	null	null	null	null
buzdolabı&:2	koy:v	1	null	null	null	null
masa:2	koy:v	null	null	null	null	null
sahne:2	koy:v	null	null	null	null	null
zarf:2	koy:v	1	null	null	null	null
tencere:2	koy:v	null	null	null	null	null
altın:2	koy:v	null	null	null	null	null
tav$ır:0	koy:v	2	null	null	null	null
fotoğraf:1	koy:v	null	null	null	null	null
sıra:2	koy:v	null	null	null	null	null
çay:0	koy:v	null	null	null	null	null
dolaP:2	koy:v	null	null	null	null	null
kutu:2	koy:v	null	null	null	null	null
ipoteK:0	koy:v	null	null	null	null	null
torba:2	koy:v	1	null	null	null	null
kafes:2	koy:v	null	null	null	null	null
posta:1	koy:v	null	null	null	null	null
merkezi:2	koy:v	null	null	null	null	null
terazi:2	koy:v	null	null	null	null	null
nokta:0	koy:v	null	null	null	null	null
yasaK:0	koy:v	null	null	null	null	null
üstün:2	koy:v	null	null	null	null	null
sepet:2	koy:v	null	null	null	null	null
al:0	koy:v	null	null	null	null	null
resmi:1	koy:v	null	null	null	null	null
bagaj:2	koy:v	null	null	null	null	null
tabaK:2	koy:v	null	null	null	null	null
virgül:0	koy:v	null	null	null	null	null
is$im:0	koy:v	null	null	null	null	null
vitrin:2	koy:v	null	null	null	null	null
kavanoz:2	koy:v	null	null	null	null	null
kural:0	koy:v	null	null	null	null	null
hedef:0	koy:v	null	null	null	null	null
taş:v	koy:v	null	null	null	null	null
çuval:2	koy:v	null	null	null	null	null
dolu:2	koy:v	null	null	null	null	null
om$uz:2	koy:v	null	null	null	null	null
buzluK:2	koy:v	null	null	null	null	null
iç:2	koy:v	null	null	null	null	null
çekmece:2	koy:v	null	null	null	null	null
tefe:0	koy:v	null	null	null	null	null
tanı:0	koy:v	null	null	null	null	null
göK:2	koy:v	null	null	null	null	null
tepki:1	koy:v	null	null	null	null	null
ara:2	koy:v	null	null	null	null	null
kota:0	koy:v	null	null	null	null	null
is$im:1	koy:v	null	null	null	null	null
bavul:2	koy:v	null	null	null	null	null
foto:1	koy:v	null	null	null	null	null
kategori:2	koy:v	null	null	null	null	null
bardaK:2	koy:v	null	null	null	null	null
tav$ır:1	koy:v	null	null	null	null	null
albüm:2	koy:v	null	null	null	null	null
liste:2	koy:v	null	null	null	null	null
yükseK:2	koy:v	null	null	null	null	null
koyar:0	koy:v	null	null	null	null	null
cebe:0	koy:v	null	null	null	null	null
tepki:0	koy:v	null	null	null	null	null
başucu&:2	koy:v	null	null	null	null	null
kasa:2	koy:v	null	null	null	null	null
kase:2	koy:v	null	null	null	null	null
yolun:v	koy:v	null	null	null	null	null
uygulE:v	koy:v	null	null	null	null	null
köşe:2	koy:v	null	null	null	null	null
dondurucu:2	koy:v	1	null	null	null	null
işlem:2	koy:v	null	null	null	null	null
dam:2	koy:v	null	null	null	null	null
sınır:0	koy:v	null	null	null	null	null
fotoğraf:0	koy:v	null	null	null	null	null
düzen:2	koy:v	null	null	null	null	null
al$ın:2	koy:v	null	null	null	null	null
hayali:1	kur:v	null	null	null	null	null
iletişim:0	kur:v	null	null	null	null	null
taht:0	kur:v	null	null	null	null	null
cümle:0	kur:v	null	null	null	null	null
empati:0	kur:v	null	null	null	null	null
bağ:0	kur:v	1	null	null	null	null
dalgalı:0	kur:v	null	null	null	null	null
hayâl:0	kur:v	null	null	null	null	null
ilişki:0	kur:v	null	null	null	null	null
pusu:0	kur:v	null	null	null	null	null
bağlantı:0	kur:v	null	null	null	null	null
cümle:1	kur:v	null	null	null	null	null
temas:0	kur:v	null	null	null	null	null
bağdaş:v	kur:v	1	null	null	null	null
çadır:0	kur:v	null	null	null	null	null
koloni:0	kur:v	null	null	null	null	null
irtibat:0	kur:v	null	null	null	null	null
tuzaK:0	kur:v	null	null	null	null	null
üstünlüK:0	kur:v	null	null	null	null	null
hakimiyet:0	kur:v	null	null	null	null	null
barikat:0	kur:v	null	null	null	null	null
yuva:0	kur:v	1	null	null	null	null
devlet:1	kur:v	null	null	null	null	null
diyaloĞ:0	kur:v	null	null	null	null	null
baskı:0	kur:v	1	null	null	null	null
koalisyon:0	kur:v	null	null	null	null	null
sofra:0	kur:v	null	null	null	null	null
turşu:1	kur:v	null	null	null	null	null
fabrika:0	kur:v	null	null	null	null	null
arkadaşlıK:0	kur:v	null	null	null	null	null
ittifak:0	kur:v	null	null	null	null	null
bağlantı:1	kur:v	null	null	null	null	null
parti:0	kur:v	null	null	null	null	null
kamp:0	kur:v	null	null	null	null	null
şirket:1	kur:v	null	null	null	null	null
çete:0	kur:v	null	null	null	null	null
kumpas:0	kur:v	null	null	null	null	null
devlet:0	kur:v	1	null	null	null	null
şirket:0	kur:v	null	null	null	null	null
düzen:0	kur:v	null	null	null	null	null
tahakküm:0	kur:v	null	null	null	null	null
çadır:1	kur:v	null	null	null	null	null
hayali:0	kur:v	1	null	null	null	null
alarm:0	kur:v	null	null	null	null	null
örgüt:0	kur:v	null	null	null	null	null
kadro:0	kur:v	null	null	null	null	null
yakınlıK:0	kur:v	null	null	null	null	null
denge:1	kur:v	null	null	null	null	null
kontaK:0	kur:v	null	null	null	null	null
sofra:1	kur:v	null	null	null	null	null
üs0:0	kur:v	null	null	null	null	null
dostluK:0	kur:v	null	null	null	null	null
ortaklıK:0	kur:v	null	null	null	null	null
derneK:1	kur:v	null	null	null	null	null
sistem:0	kur:v	null	null	null	null	null
parti:1	kur:v	null	null	null	null	null
düzen:1	kur:v	null	null	null	null	null
bağı:0	kur:v	null	null	null	null	null
paralelliK:0	kur:v	null	null	null	null	null
salıncaK:0	kur:v	null	null	null	null	null
tesis:0	kur:v	null	null	null	null	null
santrâl:0	kur:v	null	null	null	null	null
hegemonya:0	kur:v	null	null	null	null	null
kafa:5	kur:v	null	null	null	null	null
harem:0	kur:v	null	null	null	null	null
köprü:0	kur:v	null	null	null	null	null
komplo:0	kur:v	null	null	null	null	null
cumhuriyet:1	kur:v	null	null	null	null	null
kadro:1	kur:v	null	null	null	null	null
derneK:0	kur:v	null	null	null	null	null
imparatorluK:1	kur:v	null	null	null	null	null
imparatorluK:0	kur:v	null	null	null	null	null
tezgah:0	kur:v	null	null	null	null	null
denge:0	kur:v	null	null	null	null	null
oyun:0	kur:v	1	null	null	null	null
vak$ıf:1	kur:v	null	null	null	null	null
hayâl:1	kur:v	null	null	null	null	null
iş:1	kur:v	null	null	null	null	null
çiftliK:0	kur:v	null	null	null	null	null
düzeneK:0	kur:v	null	null	null	null	null
egemenliK:0	kur:v	null	null	null	null	null
alarm:1	kur:v	null	null	null	null	null
krallıK:1	kur:v	null	null	null	null	null
ağı:0	kur:v	null	null	null	null	null
altyapı:1	kur:v	null	null	null	null	null
aile:0	kur:v	2	null	null	null	null
sistem:1	kur:v	null	null	null	null	null
gruP:1	kur:v	null	null	null	null	null
fabrika:1	kur:v	null	null	null	null	null
yuva:1	kur:v	null	null	null	null	null
cemiyet:1	kur:v	null	null	null	null	null
analoji:0	kur:v	null	null	null	null	null
sabit:0	kur:v	null	null	null	null	null
kabine:1	kur:v	null	null	null	null	null
düşün:0	kur:v	null	null	null	null	null
samimiyet:0	kur:v	null	null	null	null	null
ekiP:0	kur:v	null	null	null	null	null
gruP:0	kur:v	null	null	null	null	null
fantezi:0	kur:v	null	null	null	null	null
alaka:1	kur:v	null	null	null	null	null
kitaP:0	oku:v	4	null	null	null	null
meydan:0	oku:v	5	null	null	null	null
kişi:0	oku:v	null	null	null	null	null
kitaP:1	oku:v	null	null	null	null	null
yazı:1	oku:v	1	null	null	null	null
esame:0	oku:v	null	null	null	null	null
ezan:0	oku:v	null	null	null	null	null
sonra:1	oku:v	null	null	null	null	null
bura:1	oku:v	null	null	null	null	null
kural:1	oku:v	null	null	null	null	null
fatiha:0	oku:v	null	null	null	null	null
soluK:5	oku:v	null	null	null	null	null
maval:0	oku:v	null	null	null	null	null
şiir:0	oku:v	null	null	null	null	null
üniversite:5	oku:v	null	null	null	null	null
can:2	oku:v	null	null	null	null	null
okul:5	oku:v	null	null	null	null	null
gazel:0	oku:v	null	null	null	null	null
roman:1	oku:v	null	null	null	null	null
lise:5	oku:v	null	null	null	null	null
şiir:1	oku:v	null	null	null	null	null
bildiK:1	oku:v	null	null	null	null	null
kura:0	oku:v	1	null	null	null	null
haber:1	oku:v	null	null	null	null	null
ters:3	oku:v	null	null	null	null	null
mühendisliK:0	oku:v	null	null	null	null	null
esame:6	oku:v	null	null	null	null	null
dikkatlE:v	oku:v	null	null	null	null	null
satır:0	oku:v	null	null	null	null	null
yorum:0	oku:v	null	null	null	null	null
röportaj:1	oku:v	null	null	null	null	null
üniversite:0	oku:v	1	null	null	null	null
yazıl:v	oku:v	1	null	null	null	null
keyiflE:v	oku:v	null	null	null	null	null
fakülte:5	oku:v	null	null	null	null	null
kolej:5	oku:v	null	null	null	null	null
makale:1	oku:v	null	null	null	null	null
gazete:1	oku:v	null	null	null	null	null
gazete:0	oku:v	1	null	null	null	null
zevklE:v	oku:v	null	null	null	null	null
marş:0	oku:v	null	null	null	null	null
lanet:0	oku:v	null	null	null	null	null
martaval:0	oku:v	null	null	null	null	null
burslu:0	oku:v	null	null	null	null	null
tamam:1	oku:v	null	null	null	null	null
roman:0	oku:v	null	null	null	null	null
makale:0	oku:v	null	null	null	null	null
yorum:1	oku:v	null	null	null	null	null
tıP0:0	oku:v	null	null	null	null	null
dua:0	oku:v	null	null	null	null	null
devam:1	oku:v	null	null	null	null	null
kura:1	oku:v	null	null	null	null	null
anT:1	oku:v	null	null	null	null	null
bölüm:5	oku:v	null	null	null	null	null
sayfa:1	oku:v	null	null	null	null	null
tekrar:0	oku:v	null	null	null	null	null
sınıf:5	oku:v	1	null	null	null	null
başlıK:0	oku:v	null	null	null	null	null
marş:1	oku:v	null	null	null	null	null
çırpı:5	oku:v	null	null	null	null	null
met$in:1	oku:v	null	null	null	null	null
manga:1	oku:v	null	null	null	null	null
eser:1	oku:v	null	null	null	null	null
günlüK:1	oku:v	null	null	null	null	null
defa:0	oku:v	null	null	null	null	null
kitabi:1	oku:v	null	null	null	null	null
bura:0	oku:v	null	null	null	null	null
yatılı:0	oku:v	null	null	null	null	null
haber:0	oku:v	null	null	null	null	null
bela:0	oku:v	null	null	null	null	null
gazete:5	oku:v	null	null	null	null	null
dikkatli:7	oku:v	null	null	null	null	null
hikaye:1	oku:v	null	null	null	null	null
taş:1	oku:v	null	null	null	null	null
başlıK:1	oku:v	null	null	null	null	null
hep:1	oku:v	null	null	null	null	null
meâl:1	oku:v	null	null	null	null	null
sure:1	oku:v	null	null	null	null	null
oku:v	oku:v	1	null	null	null	null
biyografi:1	oku:v	null	null	null	null	null
mektuP:1	oku:v	null	null	null	null	null
ilgi:4	oku:v	null	null	null	null	null
satır:1	oku:v	null	null	null	null	null
mühendisliK:5	oku:v	null	null	null	null	null
bildiri:1	oku:v	null	null	null	null	null
yanlış:0	oku:v	null	null	null	null	null
marş:6	oku:v	null	null	null	null	null
yaşar:v	oku:v	null	null	null	null	null
hatiP:5	oku:v	null	null	null	null	null
okul:1	oku:v	null	null	null	null	null
sayaÇ:0	oku:v	null	null	null	null	null
kitabi:0	oku:v	null	null	null	null	null
prospektüs:1	oku:v	null	null	null	null	null
kağıT:3	oku:v	null	null	null	null	null
yazı:0	oku:v	null	null	null	null	null
gazete:3	oku:v	null	null	null	null	null
prospektüs:0	oku:v	null	null	null	null	null
iddianame:1	oku:v	null	null	null	null	null
bölüm:0	oku:v	null	null	null	null	null
hitabe:1	oku:v	null	null	null	null	null
rôl:0	oynE:v	null	null	null	null	null
oyun:0	oynE:v	3	null	null	null	null
seyircisiz:0	oynE:v	null	null	null	null	null
futbol:0	oynE:v	2	null	null	null	null
top:0	oynE:v	1	null	null	null	null
takım:5	oynE:v	2	null	null	null	null
kumar:0	oynE:v	null	null	null	null	null
başrôl:0	oynE:v	null	null	null	null	null
finâl:0	oynE:v	1	null	null	null	null
rôl:1	oynE:v	null	null	null	null	null
şampiyonluK:2	oynE:v	null	null	null	null	null
saklambaÇ:0	oynE:v	null	null	null	null	null
ayar:4	oynE:v	null	null	null	null	null
okey:0	oynE:v	null	null	null	null	null
oyun:1	oynE:v	null	null	null	null	null
kum:5	oynE:v	null	null	null	null	null
tribün:2	oynE:v	null	null	null	null	null
staT:5	oynE:v	null	null	null	null	null
ekmeK:4	oynE:v	null	null	null	null	null
lig:5	oynE:v	null	null	null	null	null
evciliK:0	oynE:v	null	null	null	null	null
satranÇ:0	oynE:v	null	null	null	null	null
tavlE:v	oynE:v	null	null	null	null	null
asistlE:v	oynE:v	null	null	null	null	null
iyi:0	oynE:v	null	null	null	null	null
kapmaca:0	oynE:v	null	null	null	null	null
maç:0	oynE:v	1	null	null	null	null
reklam:5	oynE:v	null	null	null	null	null
başrôl:1	oynE:v	null	null	null	null	null
futbol:1	oynE:v	null	null	null	null	null
top:1	oynE:v	null	null	null	null	null
genetiK:4	oynE:v	null	null	null	null	null
saha:5	oynE:v	2	null	null	null	null
film:5	oynE:v	null	null	null	null	null
koz:1	oynE:v	null	null	null	null	null
rôl:5	oynE:v	null	null	null	null	null
bataK:0	oynE:v	null	null	null	null	null
